,0,1,2
"!""",0.0414359213454743,-0.000969465793353001,0.004878258085609571
!!!!&#,,,
8220,0.026046562292243683,0.0016479316280256433,0.015420653529003526
;@,0.04648293303804674,0.0033766977895592146,0.017769316753241674
selfiequeenbri,,,
cause,-0.025304348267537937,0.0019924003644454552,0.0009269107710181653
m,0.024759770799783552,-0.00143132223994524,0.0227798985956002
tired,-0.048933986078970676,0.0018335796756703644,0.10875633952411519
of,0.013340617010911661,0.0026114439064455646,0.001386027464555836
big,0.13931771946677377,0.0030898089012144493,-0.024569735693007223
bitches,-0.4755704488228961,1.8583395139618382,
coming,-0.020397032371544412,0.0007407053482488281,0.0004575031086768679
us,0.07181088149430237,-0.004123192767587662,0.005165890659021721
skinny,,-0.00903423794016508,0.27894297430267456
girls,0.006288294169360308,0.08279983678660637,-0.06105010641121408
!!&#,,,
8221,0.014674594773788081,0.0006253593357014853,0.0019659132237516558
"""",0.006373292391195533,0.0004554118553070827,0.01393721275458916
get,-0.008049336200650488,0.003018485027699084,-0.008198314952900855
back,0.00609678653739581,0.000476416421771006,0.013430600447012038
thats,0.013248159943841164,0.0053354311974091444,-0.05715501035137731
that,-0.03735975819796974,0.0028313418253745957,-0.002243102773899164
rhythmixx_,,,
hobbies,,,
include,,,
fighting,,,
Mariam,,,
Keeks,,,
is,0.009800959587640753,0.0022165814662874687,0.019150011126751472
curves,,,
everyone,,-0.001451216187191172,0.015300935447543584
lol,-0.009747629036193575,0.005598102508793878,0.021137911498832
walked,,,
into,0.0365755800026635,0.003022773916101693,0.0032733082970670914
conversation,,,
this,0.0015566050795685403,0.003826945178793971,0.014671069442446224
Smh,-0.13401735335559598,0.07550938751476809,-0.09404141624511875
Murda,,,
Gang,,,
its,-0.06813055869325586,0.002534280449300157,0.030437220627954436
Land,,,
So,-0.008699740257362327,0.008279950958853638,0.0009273880497454985
smoke,-0.030565474434996354,-0.0013115501565718272,0.019379072404441353
are,0.03449130704801075,-0.002519186290904706,0.03320593428301545
losers,,,
yea,-0.05624058991159364,0.0016740480828221225,0.24374866014171342
go,0.0308510909593087,0.0033222705437840868,0.005920667375936528
IG,-0.009926869674237615,0.003984032969724915,-0.073942171115805
only,-0.019973921265837163,0.001965814953306375,0.01322997934159174
thing,0.060207578193801875,0.00033016560417602127,0.008943893044117955
i,0.000727347435931691,0.0010836862991411677,0.005593942703848736
off,-0.005296398747773241,0.002022541821136427,0.04289791684000563
nigga,1.3556212781650792,0.05413349229832689,
miss,0.012383207566355026,0.002428604436046344,0.06042504839309991
plz,,,
whatever,-0.23916849701421036,0.005886473611158785,-0.010291445508913984
do,-0.0013872886083212011,6.638549312682797e-05,0.010064621820131613
love,-0.0043062016667151206,0.00015115828646488104,0.08997692448244303
cut,-0.03708625495065247,-0.0003112332949537148,0.00041935514090262957
everyday,-0.10634585549467834,-0.004020165646956215,0.03781594915814099
B,,0.0021122504123959086,0.018626024994221797
black,1.1617913080935511,-0.032308229516576845,-0.14605646223691027
bottle,,,
broke,0.0820383887580868,-0.0013453113229990206,0.024895069879456666
cant,0.029655396117499143,0.0012291814841770697,0.12825167450493155
tell,0.011959020016270548,0.00031920773678277423,0.005825647054383295
nothing,0.011701240894782639,0.0008707811374538175,0.0013855498394810541
cancel,,,
Nino,,,
see,0.04220238677206875,0.00032934781729081317,0.030176009561022597
these,0.13442788110613174,-0.0005192212443926975,-0.04621147874722576
wont,,,
change,-0.008815046900800438,-0.000327307742115572,0.012663379701291999
no,-0.006270056580964287,0.002909266916634565,0.026103908781066092
dont,-0.0032321325368319595,0.0014960508211391325,0.02675935917880656
even,-0.004843966948995268,0.002360970160200403,-4.48729306690812e-05
suck,0.04328115916107173,-0.0035062606633953055,0.004575372251932654
dick,0.35069293772386295,0.11986595554680907,
Kermit,,,
videos,,,
bout,-0.039536595277446324,0.001715813404947042,0.009743970862163462
tip,,,
toeing,,,
my,-0.020600339780938035,0.004502487074673781,-0.0033536848815925607
hardwood,,,
floors,,,
http,0.032604281316886016,-0.0022351901725308856,0.0059459388989749565
://,0.008583248526142237,0.0013678337465210827,-0.000167045400657736
co,0.005409182249609382,-0.00040301210759068176,0.0020341781248658574
/,0.005875352553230454,-0.0001851382418263698,0.002552808604632052
cOU2WQ5L4q,,,
her,-0.056008388021112104,0.008456092302601116,-0.04044085889237513
pussy,-0.30905401862386056,1.8165173062152282,-4.163404206889089
lips,0.009891914173377536,0.0023781593433084146,-0.3177857556529675
Heaven,,,
doors,,,
128524,0.0402030971569145,0.0005198404384487605,0.003717299153874925
what,0.042231524302897484,0.00043465476182741076,0.004986365327410847
hitting,,,
met,,-0.0010326350768619084,0.10510093570526056
Ocean,,,
Dr,,,
gave,-0.07464201980213048,0.0006989314350943203,0.028927684205284836
pill,,,
need,-0.05610145599820725,7.666607223754418e-05,0.025133267950883376
trippy,,,
Hennessy,,,
spend,,,
money,0.009112131024528994,-0.00017131167417788824,-0.009045705031835183
how,-0.0026170666570522723,0.0010001001896254294,0.0029339285243142076
want,0.016497797300450902,0.0008674296800516798,0.01950696309036754
business,0.05226226805304581,-0.0015811940772177762,-0.0017515412039131606
txt,,,
old,0.01870756622003789,-0.0008257001898881706,0.012972698149869897
new,0.003445567278283278,-0.0016387979161295407,0.019984350812190903
wetter,,,
d,0.004306613330358917,0.0006195948458069553,0.008342208891724004
say,0.011370903012942926,-0.0009176089801661398,0.04188465612381529
im,-0.013355105200412633,0.004603977326146277,0.0030334732155360474
would,-0.013629080929441232,0.0011098988734982308,0.01596599821773772
excited,,,
if,-0.046544951689800454,0.0009297735160092952,0.040906714731033175
aint,-0.0497019669712459,0.006029704123684542,-0.016811815397843596
Murder,,,
Game,,,
shut,0.06354435831268557,-0.004116516350914151,0.0012450295159814183
re,0.014986451389695373,-0.003403897212032803,0.051908135543984095
toes,,,
ain,-0.05206094284206696,0.011562768456417353,-0.03815577734463941
done,0.07467697585276255,-0.0004329377238500135,0.003724150357067451
stinks,,,
bitter,0.27035179254880065,-0.020923173694591332,-0.0036758233463420388
wrap,,,
angry,,,
bird,,-0.020970006807579922,0.1176841068375315
theres,,,
app,,,
jus,0.003207875120806136,0.0018944720959596579,-0.005521211502963125
meet,-0.01741483670652122,0.005614924448134942,0.11317002494965432
son,0.04005482533050049,0.0040212514552154036,0.0005001409873183413
now,0.04444462441168168,0.0013950888309310927,0.003963163558455844
he,0.02167048208734394,0.008958743680563708,-0.0063670090455610244
mane,,,
ass,0.18883456010269986,0.14748207678164904,-3.8004088322842065
#,-0.030104295089429762,0.002215839997878869,0.017423168532762063
Shots,,,
lames,,,
crying,-0.014205386309154744,0.0027649356404070274,0.02141007057582581
over,0.002020447847380607,0.002058252973255239,0.022125040696657126
tears,,,
clown,,,
Snoop,,,
said,0.005778929031832128,-0.0013796504792528592,0.041820373910639023
94,,,
we,0.03198089716290587,0.0006944421488554205,-0.004960169482462841
momma,,0.02705643242365646,0.15992611827239914
cats,,,
inside,,-0.0029172273470614804,0.16539364780139024
doghouse,,,
most,-0.0010604824375375038,0.003449694094984722,0.02840219712810805
hated,,,
favorite,-0.09356204137926119,0.0023710739011757903,0.043020821088256646
2MW,,,
SevenOne,,,
BMdSVMc3rC,,,
nice,-0.01928768875804132,0.004252058875715387,0.2518558105305232
",",0.0026670189139352766,0.002189325246667237,0.008091113349149403
make,0.003895865935367621,0.0007967532812027885,0.012327578829716303
naughty,,,
Bad,,-0.0036608983046953884,0.04018311533927512
yello,,,
real,0.0021867562290656477,0.0030549064472676526,-0.006141898039740968
body,-0.03521340195479539,0.0021260046989891672,0.009093076412564464
Down,,,
south,,,
chick,-0.15255461488459277,0.1816249494443027,-0.4911488648622154
em,-0.0604385499752106,0.012528333873377404,-0.044230482758889814
thick,,-0.001246386146909374,
bzRDl3kF7U,,,
pimps,,,
Future,,,
voice,0.02623066171742172,0.001544285143509813,0.06510139066322738
post,0.018586285868962715,-0.0009482768671395007,0.0004893360385324699
picture,0.007916350396968785,0.00043985495439202623,0.013923754326885548
200,,,
likes,-0.07398199388166081,-0.0013771280898862202,0.05413317272568907
powerful,,,
drug,,,
128517,,,
HappyHumpDay,,,
R8jsymiB5b,,,
quick,-0.042057649461838986,0.0022460380652487635,-0.0001605024250995327
piece,0.05105623687784244,-0.007301701383825003,0.000206481171495786
call,0.023038275174772638,0.002260721608896306,0.05397587729588986
drive,0.010827118781055911,0.025935325943851735,-0.010577580747736506
by,0.004529596798583766,-0.00018562813348751877,0.006589717234784377
running,-0.030059165125377357,-0.0018094099348985838,0.05440821238064286
round,0.06820157496004924,0.0022204998954370703,0.1309509154333671
here,0.023180144983585258,-0.0009523524437389233,-0.0009343731654586268
some,0.04778088983118776,0.0050864730112383,-0.020224685260377153
brand,,,
fucked,0.05711527164940429,0.14392168827572724,
worst,0.011364097937501816,-0.004599480647002372,0.014815917710487169
they,0.023571510778095172,0.002727807761044222,-0.005876577585288948
ll,0.0010641378525906298,0.0002641689855080249,0.01647274527031511
send,0.012455797638549834,0.004282296536367248,0.025480172986015997
them,0.09768262106357295,-0.0002367246166393826,-0.0002710806514212141
guys,0.000862788329568466,0.014801320242066178,0.06556017504471177
niggas,2.347685787916648,0.015859106021431136,
talk,-0.005256176784034838,0.0007920570832774412,0.01074921845619854
trust,0.2157845461716299,0.0001063711874643617,0.0039032063718027455
all,-0.002917420391841312,0.0021407224559834375,-0.007653390588010256
yall,-0.05670655905537207,0.007245290553326163,-0.02534824414194468
b,-0.07907257079387109,0.004077692534590351,-0.011158982042496955
cuffing,,,
never,-0.0014868394361412134,0.0012561287737473791,-8.213701182620748e-05
have,-0.0008891210862639896,0.0011227670343461956,0.015597703604844713
dodge,,,
bullet,,,
DaRealKha,,,
All,0.05212691084904569,0.006776321139485636,0.02165386329382917
da,-0.03731986934145457,0.015880510018148795,-0.024481938929448995
pregnant,0.2382073203575552,0.02080148307617655,-0.151951923525365
bound,,,
....,-0.0998078670959238,0.009530282151272714,0.0013549070535698374
thank,0.033944899669970496,0.009091108034728484,0.4702590537733825
God,0.016323226143129976,0.03790325014876899,-0.06501189332941597
128591,,0.0001824956201001966,0.000316030897294429
";""&#",,,
young,0.11868735677435183,-0.0047230834571187616,0.029836051184510624
Pill,,,
Chamberlain,,,
music,-0.028925925116662234,0.013480189161100322,0.02742491765099329
"""&#",-0.059601343731542133,0.0022212894490334866,-0.010251516993380477
VandalSavage_,,,
Teanna,,,
Trump,,,
probably,-0.04339984201380492,0.002989416091411878,-0.00042140134607944864
cleaner,,,
twitter,-0.11384411980114524,0.03871675858894241,-0.057889644027773704
".........""",,,
DaHomieFuzz,,,
Gay,,,
couldn,0.07655498115753108,-0.0009949317517981763,0.007309351539667663
wait,-0.01738125967134041,0.004878589047631315,0.0050068608022498726
act,0.022957236288159676,-0.004313464522399065,0.06885547611330435
tonight,-0.08250584877533751,0.00111345210534392,0.023448298048520007
The_Paradox,,,
And,-0.0144473926581603,0.005448147704404252,0.0016409844387400496
ima,0.18481257387296202,-0.0022275104152636987,0.17913105922202677
steal,-0.06797298821777342,0.00027240976411509334,0.014538667252286624
his,0.009200032458823544,0.005752618070574918,-0.0009335164609983682
cat,,-0.00796088610477926,0.5378927862306265
n,-0.03553066520688612,0.005579361629363453,-0.011382842922760537
replace,,,
pitbull,,,
He,0.00443911070859786,0.010991115164672171,0.0008018511191412083
"""&",,,
s,0.005775083674752687,-0.00036692356336190743,0.017950050641006247
gone,-0.014916916941942165,0.0007347505420983412,0.011616432068923219
"""...",,,
Son,,,
took,-0.108206289239544,-0.0017735001382505689,0.014533206415696647
Tic,,,
Tacs,,,
".""",-0.011351952286757477,0.0018302581613230283,0.011539019122867073
movie,-0.03446223919465119,0.0009016786799339455,0.11067934078560955
"""..",,,
wanna,0.07977273106109584,0.002636472986018564,-0.004372682870062166
model,,,
-,0.0107547095844413,0.001068579346497988,0.030591046460947534
Russell,,,
Simmons,,,
"""@",0.007994575602647757,0.003702302847885175,0.010833125010713924
2015seniorprobs,,,
wouldn,0.01074249316054876,-0.001151749722204398,0.00339063424699394
8217,0.014834202913405935,0.0010190635406460286,0.0012979355847461689
mind,-0.0014788833358390836,-0.0004610822938487181,0.05282814344330008
school,0.15795388700133942,0.0012215805491652804,-0.010930481250391847
didn,0.005713910933223543,-0.001206176376526059,0.002671539306333923
deal,0.04026753855555617,-0.0037392735880505045,-0.00960512483641936
teachers,,,
""".",-0.032577318743719684,0.015682364302269304,0.0008281720715144273
Retweet,,,
A7XDemery,,,
fag,3.7297772205421156,1.6606032878724122,-3.0501652194632434
ARIZZLEINDACUT,,,
Females,,,
think,-0.01669249005916248,0.00048519123333214153,0.01916981848004163
dating,,,
cute,-0.18179350334839922,-0.00254561015383513,0.07630699404670713
VxBJg26Gsz,,,
does,0.00586750756942563,-0.0002766688903587664,0.09260093834850296
doing,-0.010990895048141169,0.0009091347154040798,0.004163974187430872
stuff,,,
him,0.012966404259474673,0.0023905576216508425,-0.007205456384669991
Addicted2Guys,,,
SimplyAddictedToGuys,,,
1jL4hi8ZMF,,,
woof,,,
hot,0.12161282622118841,0.004932794644942458,-0.031143640742545848
scally,,,
lad,,,
AdoreBellaaa,,,
Have,-0.03193830692634453,0.0007779847498784363,0.013975362527430394
asked,-0.06050815761116546,-0.0010595648659428114,0.0031452704493641387
other,0.021570054138936662,2.8635104178803414e-05,-0.0026556463124559017
kanye,,,
Yes,-0.09255859984549952,-0.001504079065503842,0.0006496594848457145
AdoreZoey,,,
How,0.013390868344189056,0.008552760275179939,0.018718730344984367
u,0.04856354801302178,-0.0012192146694682232,0.02964417056138948
bring,-0.004946194132487536,-0.004725803365769431,0.05237388429288965
ur,0.009556573452675597,0.011407505018626201,-0.01739398859967349
side,0.03163830027690928,0.00020480249660837857,-0.016428134110146903
game,0.0005620834271811782,-0.01309157358729987,0.0319614182330151
where,0.007839675055365425,0.003976650102435144,-0.00047960412827418745
know,0.0027826364458913184,-0.0004932836708631808,0.014117163309793184
Ya,,0.0007535428406536497,0.00982154340824766
gf,,,
friends,0.04611484630876891,-0.0033857047690628614,0.00018985058484005822
at,0.007888332007212954,0.002548680818016138,0.00791700200315324
?!,0.023817042592329862,-0.0018637356076477343,0.004972040107026282
128553,0.026829288644546746,0.00019640859137414634,0.0035527563223435752
SWEAR,,,
AllAboutManFeet,,,
3gzUpfuMev,,,
soles,,,
Allyhaaaaa,,,
Lemmie,,,
eat,-0.0022965403046863175,0.0014253531360865033,0.07153639906627254
Oreo,-0.06478616349289412,-0.37603413368789274,0.06465411672826529
dishes,,,
One,-0.010599199553943284,0.0011313404122318676,0.005070034237300668
oreo,,,
Lol,0.007390058685460628,0.0031646607682050483,0.0016288744630097627
Almightywayne__,,,
JetsAndASwisher,,,
Gook____,,,
pXmGA68NC1,,,
maybe,-0.0360557655503414,0.0017346002983957597,0.0047419460325092075
better,-0.04452161877279744,0.0005145624748668465,0.04869894987638615
Just,0.017535364053183178,0.00325645737121186,0.01500661553777124
TPreVwfq0S,,,
Fuck,0.3069410873121106,0.24664031830591812,
Red,,,
Malone,,,
niggah,0.9820967357211665,1.722122080175024,
could,-0.0021485173074185238,4.804087299900325e-05,0.004937005657090921
please,-0.030078215350593546,0.005501821460020759,0.028449392267028917
use,-0.025772141388570802,-0.00028310936109488514,0.011267813120275189
complete,,,
sentences,,,
ArizonasFinest6,,,
Why,0.0076584620465503465,-0.001185994347085837,-0.0016038731365025552
eggplant,,,
emoji,,,
doe,,0.016284019534706994,-0.1319905962497965
"?""",-0.022443833353801703,-0.0016374797772585245,0.017217760714249908
y,0.012386341592326147,0.0028584373456788216,-0.050900239439046
looked,,0.00011885470281237035,-0.0017373508797876923
scream,,,
lmao,-0.02141745903042763,0.0012138433667304449,0.0013393945726491944
AutoWorId,,,
Hennessey,,,
Venom,,,
GT,,,
128584,0.016786283792053602,0.0007226722207405699,0.010680013069304056
i8eGMnKaJ9,,,
one,0.005077854505146831,0.0022763226824493565,0.0022841415583791
sexy,-0.0015487576181720808,0.0027494509413426636,-0.009489757358725736
BOSSBYTCHH,,,
Him,,,
seh,,,
then,-0.0672823994561775,0.0017596827748488169,0.007965277746537465
shower,,,
curtain,,,
....#,,,
ahmesehwetness,,,
lt,0.06431412289654108,-0.0020951012758132033,0.0011905095750989396
BRO_HEN314,,,
Eaglesnation,,,
every,0.04329993132929188,0.001275201809661326,0.003418894327665618
Eagles,,,
pic,0.6587513069586045,0.08604170755810296,-0.036139041280580056
posted,,,
because,-0.011756422864459574,0.0024003323597655323,0.007823995951849388
racist,0.6529768886075218,-0.010967712242430944,-0.3384465264728287
BVSEDCHINK,,,
Yo,0.24747369273676512,-8.483910056309742e-05,0.004172924647505719
skateboarding,,,
wood,,,
pushing,,,
faggots,3.843878389346163,1.7909710230300824,-5.488210860502515
ball,0.001202810843125679,0.0013717281973303604,0.03477547027224036
life,0.07569852265025996,0.0044207254370887345,-0.007766312216640048
VBCzP6HMT7,,,
AmJemieBenn,,,
BabyAnimalPics,,,
baby,-0.06485711592160015,0.0006162792932513857,0.029455343851184194
monkey,0.6324434750831756,-0.016187475822683938,0.03911300780278169
bathtime,,,
7KPWAdLF0R,,,
Awwwwe,,,
This,0.04539124383784009,-0.00026432541431536846,0.018139109978469972
soooo,,,
ADORABLE,,,
BaylaaGottaBody,,,
Damn,0.3716521820075487,0.18012452634076737,-0.04345314784584838
Skippy,,,
BeEasyJrizzy,,,
kill,0.4062825363911546,-0.014189917346825093,-0.049111582055761945
ant,,,
sidewalk,,,
damn,0.06408656213699085,0.17945090994696875,-0.30212123328958634
was,0.005021476219391591,-0.0007667075524741926,0.018602269123212948
way,0.049498440840076124,0.0020528886606177303,-0.0051447545392241095
No,-0.01824502419373772,0.0006669509794986462,0.0052216069278077475
bs,,,
must,-0.001156198414862993,0.0009559869170724374,0.026173377835513788
gt,0.05912708076817819,-0.001498037920886738,0.039164308089898785
30,-0.009926816431490515,0.0010959648222395304,0.3448020719509617
%,0.037657357574715666,0.005051732233856344,0.008232710401471104
chance,,,
BeenBasedB,,,
_KudaBrazyy,,,
LuUBGL9Y5u,,,
0,,-0.0010632481790448039,0.003736470220149856
rings,,,
mvps,,,
BeenFLYnSolo,,,
ppl,0.06283998327605256,-0.003942395597758317,0.07782691486544896
ghetto,0.3378280603440342,0.22084814473948697,-0.1036015377120622
hood,0.19340171826378763,0.06368348595166237,0.005430410484416505
kid,-0.17191587638072958,0.011967783858949138,-0.07303879356773402
growing,,,
had,-0.02988749614074636,0.0010299186835088217,0.013121693332855169
funnnnnnn,,,
BestProAdvice,,,
facts,,,
tattoos,,,
tattoo,,,
ZwnbhpDZ8e,,,
tattooing,,,
nipples,,,
Bill215_,,,
128175,8.380459127454998e-05,0.000163984452154487,2.3542041292650383e-05
nel_ayden,,,
Bitches,0.1327484789461756,0.16351289957638535,
wanting,,,
cuteeeee,,,
BitchJones92,,,
Get,-0.015507003757207741,0.018654527840334435,-0.0033206832583818472
worshiping,,,
R37CejCjou,,,
BlackChiquitita,,,
Wow,-0.04554223011175277,0.006393807782253811,0.00036826017732631203
thatmanpalmer,,,
lost,,-0.0006849115409908561,0.04154688028140866
Are,-0.027355316711460208,0.0033527646347061464,-0.0028889685002283874
those,0.06288677406293855,0.016933112165352166,-0.02797824557865718
buttcheek,,,
piercings,,,
yn6guyOUQ6,,,
yeah,-0.05865158484455957,0.007284156948026384,-0.07780987114138578
BlackNerdJade,,,
Ok,,,
sis,,,
She,0.0466310726373665,0.004556357038117334,-0.01629170421860268
rather,-0.012789330343418412,-0.0008128177824066275,0.006308345589046382
*,0.02556255139554054,0.006412568875095537,-0.0019611709426131598
shrugs,,,
works,,,
Blackman38Tide,,,
WhaleLookyHere,,,
HowdyDowdy11,,,
queer,3.1625813235952314,2.213185915117216,-1.6409580445038316
gaywad,,,
BrokenPiecesmsc,,,
ItsNotAdam,,,
faggot,3.6579977286468397,1.4613202789852475,
read,0.02197423946713058,0.016125940629858823,0.10086793643633522
tweets,0.1433934074440555,-0.00820661873050017,0.10702034962687779
after,-0.12167718081305619,0.0021296321925644074,0.003101661788362623
k,,,
wasn,-0.005135353550980511,0.005575677373184546,0.0037450616084988273
funny,-0.05709124748996931,0.003996402568380616,0.19783017252265023
BrosConfessions,,,
ungrateful,,,
06e77bGwbx,,,
fr,,,
.....,-0.05493500066965048,0.005639356707608385,0.060927978679061905
LULWHORE,,,
CASHandBOOBIES,,,
been,0.04359325253603869,0.0004634355461208768,0.0016735497835837412
kidnapped,,,
yo,0.03017331222874142,0.0007165229149554501,-0.03151529386691435
CB_Baby24,,,
white_thunduh,,,
alsarabsss,,,
hes,,,
beaner,,,
smh,0.010381162764151502,0.012767759898727523,-0.016022618002542496
mexican,,,
CCobey,,,
AydanMcCoy,,,
happy,-0.10101909692804872,0.006513941864934613,0.04832254612577775
birthday,-0.00543352678032643,0.0009762153765806316,-0.004157232405221234
nigs,-0.21144677825926528,2.7159876560948275,
Thanks,0.14741916748616335,-0.0033729022331756564,0.03896504867943769
CHlLDHOODRUINER,,,
when,-0.05384612822788788,0.0032783267553722034,0.03303206009073687
teacher,,-0.007848121972404679,0.09030759541146524
tells,,,
homework,,,
https,-0.00024304305445541075,-0.0014741956347540477,0.008416916336024297
RKk5vawIj1,,,
CaelanG15,,,
22EdHam,,,
eating,1.7977390942640608,0.0030523024079541607,0.19660796991859306
Hell,,,
Yea,,,
john,,,
Paul,,,
paul,,,
OSIpBKPr9h,,,
CanIFuckOrNah,,,
